3.461632324218750000e+03,1.702849609375000000e+03,1.240304641723632812e+02,9.204831695556640625e+01,8.303154110908508301e-01,1.107050000000000000e+04
3.332093261718750000e+03,1.701691894531250000e+03,1.232650680541992188e+02,9.204109191894531250e+01,6.820604205131530762e-01,1.104500000000000000e+04
3.202497802734375000e+03,1.699697753906250000e+03,1.240264968872070312e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.105750000000000000e+04
3.072507812500000000e+03,1.698302368164062500e+03,1.240381240844726562e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.103750000000000000e+04
2.942512207031250000e+03,1.696960083007812500e+03,1.240492782592773438e+02,9.146521759033203125e+01,6.585431694984436035e-01,1.104050000000000000e+04
2.812508544921875000e+03,1.695500366210937500e+03,1.244354248046875000e+02,9.113330078125000000e+01,9.240454435348510742e-01,1.103200000000000000e+04
2.682888183593750000e+03,1.694281616210937500e+03,1.232922744750976562e+02,9.202946472167968750e+01,6.902771592140197754e-01,1.101900000000000000e+04
2.552634521484375000e+03,1.692893432617187500e+03,1.240384826660156250e+02,9.125521850585937500e+01,4.939168989658355713e-01,1.102550000000000000e+04
2.292993164062500000e+03,1.690479003906250000e+03,1.232381134033203125e+02,9.139395904541015625e+01,7.957235574722290039e-01,1.098050000000000000e+04
2.163000000000000000e+03,1.689000122070312500e+03,1.233057632446289062e+02,9.104832458496093750e+01,4.939168989658355713e-01,1.098000000000000000e+04
2.033016601562500000e+03,1.687989135742187500e+03,1.231024627685546875e+02,9.131317138671875000e+01,6.295985579490661621e-01,1.092250000000000000e+04
1.903459960937500000e+03,1.686004638671875000e+03,1.222938766479492188e+02,9.119544219970703125e+01,5.729386806488037109e-01,1.086800000000000000e+04
1.773578613281250000e+03,1.684818481445312500e+03,1.222033233642578125e+02,9.105253601074218750e+01,6.740369200706481934e-01,1.083450000000000000e+04
1.644491943359375000e+03,1.683186035156250000e+03,1.220498886108398438e+02,9.102873992919921875e+01,6.661999821662902832e-01,1.080100000000000000e+04
1.515045776367187500e+03,1.682193115234375000e+03,1.211719436645507812e+02,9.102954864501953125e+01,6.902771592140197754e-01,1.074800000000000000e+04
3.463331787109375000e+03,1.605103637695312500e+03,1.240160522460937500e+02,9.203488159179687500e+01,8.680514693260192871e-01,1.110500000000000000e+04
3.333165771484375000e+03,1.603712646484375000e+03,1.234006958007812500e+02,9.204151916503906250e+01,6.902771592140197754e-01,1.105900000000000000e+04
3.203490478515625000e+03,1.602299804687500000e+03,1.240384902954101562e+02,9.204070281982421875e+01,6.740369200706481934e-01,1.105900000000000000e+04
3.073497802734375000e+03,1.600686157226562500e+03,1.240264968872070312e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.104000000000000000e+04
2.943505371093750000e+03,1.598994995117187500e+03,1.241583480834960938e+02,9.125288391113281250e+01,5.906572937965393066e-01,1.104650000000000000e+04
2.813505371093750000e+03,1.597995117187500000e+03,1.241465988159179688e+02,9.124015808105468750e+01,5.846305489540100098e-01,1.103550000000000000e+04
2.683500488281250000e+03,1.596492309570312500e+03,1.243754425048828125e+02,9.120761108398437500e+01,8.951737284660339355e-01,1.102050000000000000e+04
2.553882080078125000e+03,1.594999145507812500e+03,1.235039901733398438e+02,9.110533142089843750e+01,5.208563208580017090e-01,1.100000000000000000e+04
2.423861572265625000e+03,1.593998535156250000e+03,1.234791030883789062e+02,9.120345306396484375e+01,5.672664046287536621e-01,1.097850000000000000e+04
2.293999755859375000e+03,1.592516967773437500e+03,1.234661788940429688e+02,9.105402374267578125e+01,9.548412561416625977e-01,1.096600000000000000e+04
2.163991699218750000e+03,1.591205810546875000e+03,1.230620880126953125e+02,9.101724243164062500e+01,6.740369200706481934e-01,1.093700000000000000e+04
2.034004516601562500e+03,1.590000244140625000e+03,1.232909774780273438e+02,9.104003143310546875e+01,4.982116520404815674e-01,1.090650000000000000e+04
1.904395507812500000e+03,1.588796508789062500e+03,1.222532348632812500e+02,9.102925872802734375e+01,6.820604205131530762e-01,1.085200000000000000e+04
1.774997802734375000e+03,1.587188232421875000e+03,1.230267944335937500e+02,9.102900695800781250e+01,6.740369200706481934e-01,1.082650000000000000e+04
1.645500244140625000e+03,1.586000000000000000e+03,1.222997131347656250e+02,9.103133392333984375e+01,4.982115924358367920e-01,1.078150000000000000e+04
1.516487182617187500e+03,1.584583374023437500e+03,1.220270614624023438e+02,9.055310821533203125e+01,6.820604205131530762e-01,1.074000000000000000e+04
3.334445556640625000e+03,1.505999267578125000e+03,1.240873870849609375e+02,9.147528839111328125e+01,6.902771592140197754e-01,1.107150000000000000e+04
